FBID	0	4	8	12	16	20	24	28	32	36	40	44
FBtr0273250	24.0082	18.8796	42.8141	35.9169	22.3528	23.8243	25.6346	19.6228	27.906	18.6064	12.6029	27.6857
FBtr0333347	37.9171	35.3114	37.4704	38.8979	33.4495	28.1295	40.3095	35.4603	34.6123	34.3786	30.9392	34.1361
FBtr0333348	1.40178	1.87085	1.18721	2.15086	0.876897	2.09876	1.29079	1.38654	1.49692	1.81	1.14435	2.10574
FBtr0079319	0	0.250094	0.434506	6.7755e-05	0.15304	0.00013821	0.000218156	0.000152933	0.0660412	1.07904e-05	0	0.067432
FBtr0333349	0	0.00739607	0.000304209	0.374993	4.57972e-05	0.191604	0.509957	0.504251	3.65431e-05	0.125008	0	3.73126e-05
FBtr0079320	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0333350	0.449179	0.607534	0.179292	0.384852	0.303095	0.32192	0.464117	0.251023	0.457906	0.314993	0.570721	0.467599
FBtr0079321	14.0605	12.1688	16.2371	11.2082	23.7412	16.1747	13.7903	16.0147	14.4973	20.0587	15.7196	20.1549
FBtr0333351	1.38969	2.0317	1.12752	2.0711	1.42436	1.9727	1.2777	2.69932	2.25355	1.45116	2.65063	1.67437
FBtr0079323	0	0.0544955	0	0	0	0	0	0	0	0	0	0
FBtr0333517	0	0.0537909	0	0	0	0	0	0	0	0	0	0
FBtr0079324	2.454	1.17605	1.91043	1.4645	1.00089	2.8563	3.57353	1.47217	1.70045	1.68469	2.50088	2.45433
FBtr0343865	0	0	0	0	0.582987	0.183271	0.183578	0	0	0.178911	0.449486	0.170897
FBtr0079325	9.91623	10.7712	9.85586	10.4689	11.8366	9.59337	11.115	9.31646	10.3998	9.77095	11.3357	10.4338
FBtr0079326	1.02354	0.695801	1.08248	0.380539	0.771164	0.786688	0.946835	1.00114	0.705205	0.867971	0.892572	0.794785
FBtr0331187	2.33338	0.843473	0.57051	0.808204	3.14259	0.677135	2.29346	0.584847	2.37532	1.11006	1.27227	0.657117
FBtr0331188	0	0	0	0	0.0580024	0	0	0	0	0	0	0
FBtr0331189	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331190	0.0658442	0	0	0.0272684	0	0	0	0	0	0	0.165448	0
FBtr0331191	13.8044	14.7297	16.0408	16.1349	13.0904	16.9109	13.8765	14.9225	14.1491	14.3533	16.7306	16.6133
FBtr0331192	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0113410	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079327	0.496889	0.49982	0.695168	1.00642	0.568425	0.425005	0.401754	0.706161	0.940555	0.765754	0.768665	0.772466
FBtr0113026	0	0.15746	0.0441533	0	0.0466334	0.264258	0.219732	0.154489	0.120777	0.129234	0.0540524	0
FBtr0079330	10.5679	9.77984	8.97224	9.65311	11.3677	9.65476	11.9771	10.7779	9.04957	9.08352	10.1507	10.5845
FBtr0343161	0	0	0	0	0.55393	0	0.248173	0	0.218131	0	0.786307	0
FBtr0079332	0.806272	1.4498	1.77939	0.509576	1.2069	1.32042	1.66529	2.02089	1.25842	1.29841	1.43209	0.554544
FBtr0343162	0.816154	0.41522	0.291667	1.02386	0.820119	0.281657	0.759361	0.309069	0.545881	0.688764	0.620947	0.815869
FBtr0343163	2.8933e-05	2.54862e-05	2.75179e-05	2.85173e-05	3.49802e-05	2.7794e-05	2.90497e-05	2.50433e-05	2.70345e-05	2.73391e-05	3.3918e-05	2.76953e-05
FBtr0079333	0.264204	0.279431	0.391777	0.0382236	0.0827565	0.195398	0.155976	0.308428	0.214333	0.191118	0.0959223	0.255321
FBtr0079337	0	0	0	0.0373652	0.118581	0.000619853	0	0	0	0	0	0
FBtr0079336	34.5318	27.4295	25.0819	25.6557	27.3102	22.6959	33.624	25.5176	28.1963	22.1051	29.4031	27.2569
FBtr0332335	0.459637	0.16146	0.222853	0.406869	0.253786	0.348844	0.237046	0.210304	0.235282	0.0807377	0.229614	0.32542
FBtr0079339	8.35749	10.1761	9.28371	7.96872	6.8582	9.51346	7.62424	8.91939	9.99124	8.76078	12.0465	10.06
FBtr0309812	0	0.000613631	0.000168009	0.000164685	0.00018608	0.00023354	0.0003336	0.000255269	0.000254343	0	0.00197968	0.000245947
FBtr0079341	0.616183	0.486166	0.340668	0.383729	0.581563	0.539086	0.845574	0.729369	0.334723	0.920965	0.462226	0.732347
FBtr0345446	0.126344	0.11684	0.131151	1.03703e-05	1.11532e-05	0.261026	1.02645e-05	8.85389e-06	0.238823	9.97185e-06	1.11421e-05	9.96685e-06
FBtr0079342	3.36799	4.10109	3.49597	2.90819	2.99274	3.12015	2.78367	2.63956	2.75141	2.26192	3.37875	3.08344
FBtr0079344	17.414	15.4036	14.1438	16.3466	15.5699	14.3215	14.9849	17.4528	14.8213	16.0832	13.4532	17.6669
FBtr0307033	1.65892	1.68162	1.14805	1.04086	0.866046	1.14553	1.38761	0.573772	0.972197	0.71986	1.20504	1.06409
FBtr0343867	0.210433	1.54446	1.08374	0.847455	0.916874	0.434117	2.15411	1.32597	0.594244	0.213087	0.267308	0.400554
FBtr0079345	3.73707	4.61165	3.35657	3.52202	3.8714	4.10913	4.23907	4.29334	3.34925	4.26347	4.2061	3.65745
FBtr0332324	0	0.00479189	0	0	0.255317	0.479452	0	0	0	0	0	0.481818
FBtr0079346	89.0221	112.66	98.6026	68.1998	81.389	120.923	84.6345	107.455	80.1308	90.7289	81.742	96.5704
FBtr0079347	0.927565	0.371546	0.733948	0.642956	0.615278	0.679731	1.01237	0.753815	0.816984	0.588218	0.417748	0.652539
FBtr0079348	0.254841	0.0375876	0.167701	0.362809	0.82311	0.0769423	0.0390993	0.123037	0.315098	0.269379	0.28074	0.689877
FBtr0307030	5.22575	3.26803	5.91425	3.20047	2.01877	6.05562	3.75042	2.53006	4.35091	2.28258	11.8386	4.99127
FBtr0307031	3.01565	1.99337	5.37624	2.72351	4.60057	11.5492	6.07928	3.77488	2.44714	3.41806	5.08848	3.31411
FBtr0307032	192.527	224.698	218.696	261.134	207.245	179.931	180.515	210.32	230.552	196.97	210.596	194.701
FBtr0301403	1.79819	1.72033	1.75685	1.84155	1.64918	1.08487	1.41824	1.14518	1.10127	2.0758	2.11089	1.12536
FBtr0301404	0	0	0	0	0.109896	0.0465309	0	0	0	0.103594	0.0631696	0.0920142
FBtr0079349	14.0911	14.6541	12.9466	13.6062	15.7845	21.5236	13.0877	13.1362	12.0423	13.3519	13.5267	18.9697
FBtr0079350	1.27038	1.02556	0.505015	0.875942	1.21493	0.979519	1.5638	0.809877	0.486054	0.958062	0.686931	0.966459
FBtr0079351	0.000250943	1.73631	1.73117	0.527769	1.25698	1.1872	2.26135	2.22406	1.67708	1.26676	0.734849	1.01234
FBtr0343774	1.17718	3.84231e-05	0	4.34808e-05	5.10245e-05	0	0.000145437	6.77564e-05	4.54306e-05	0	0.652576	0.860208
FBtr0079352	0.683054	1.4434	4.52736e-05	0.000562433	0.0655434	3.41424	0.106411	0.00201096	0	1.98807	0.000451178	1.83721
FBtr0346584	1.89222	1.19796	2.51327	1.37878	3.00759	0.000165202	2.12782	2.64314	2.6497	0.658444	2.45139	2.403
FBtr0307072	0.390183	0.143114	0.698838	0.0590887	0.610672	1.17644	0.50435	0.338297	1.8119	1.27722	1.52511	1.70969
FBtr0307073	0.27316	0.00503273	1.14166	1.94079	1.0258	0.742901	0.309012	0.945916	1.2518	0.00347379	0.243324	0.583163
FBtr0307074	1.75164	0	0.00196466	1.24368	0.00342936	0.00338248	0.00502622	0.0022395	0.00108917	1.75945	1.89582	0.424122
FBtr0290119	0.169985	0.0261077	1.22386	0.0650899	1.52993	0.414562	0.846724	1.335	0.000515485	0.00283957	0.00141969	0.000899977
FBtr0339664	0.241413	0.787147	0.746986	0.00178767	0.913976	0.652141	1.41124	0.477102	0.000645631	1.0948	0.0082209	0.00236273
FBtr0302162	0.000245478	2.74646	0.603654	0.950653	0.579682	0.433	0.204594	0.516388	0.618207	0.00200995	0.123213	0
FBtr0079355	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0331375	15.2213	14.0055	12.3067	12.9958	13.4376	13.5938	14.6448	14.6594	12.6569	12.5191	13.5814	14.7263
FBtr0079357	0	0	0	0.0253954	0	0	0	0	0	0	0	0
FBtr0079358	0	0	0	0	0	0	0.0489444	0	0	0	0.150498	0
FBtr0079359	0	0	0.0296187	0	0	0.0137241	0	0	0	0.0446853	0	0
FBtr0079360	0	0	0.0229565	0	0	0.0114496	0	0	0	0.0332549	0	0
FBtr0079361	0	0	0.00206852	0	0	0.00206852	0	0	0	0.00204126	0	0
FBtr0079362	2.65318	2.41225	1.88431	1.46131	2.7556	1.8796	2.21211	2.62031	2.29081	1.13134	1.83359	1.79928
FBtr0079363	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343775	1.17169	2.15473	1.87359	2.07202	1.7027	2.58658	1.9056	2.90931	1.19658	2.00335	2.76779	2.94113
FBtr0343776	2.69811	0.754844	0.888202	1.57836	1.52622	1.36272	2.02622	1.62737	1.87227	0.899486	0.241009	0.532989
FBtr0079364	15.6662	10.8908	11.2041	11.3867	13.8057	13.1164	12.4681	11.6381	8.51321	10.9312	10.4775	11.9522
FBtr0079365	0.732062	1.12431	1.06706	1.05685	0.905015	1.19341	0.933328	1.1031	0.64863	0.536313	1.04899	0.948279
FBtr0079366	4.80637	6.99852	3.42119	1.97436	5.71542	4.80377	6.94168	5.55895	5.2495	6.99174	2.48755	6.78565
FBtr0332325	1.24605	0.91453	2.19573	3.51107	1.73793	1.19556	1.46644	1.19477	1.74729	0.781987	2.81673	1.11805
FBtr0079367	0	0.0986438	0	0.673086	0.13625	0.237445	0.372243	0.201707	0	0.232964	0.00114404	0.509554
FBtr0332326	1.70667	2.06991	2.44204	1.17138	2.25621	1.38859	2.27873	1.27178	2.14527	2.00417	0.0181972	1.9645
FBtr0332327	0	0.0129542	0	0.00386437	6.57336e-05	0.0970174	0.00156594	0.160215	0	0.00115874	0.099391	6.1825e-05
FBtr0306285	0.668405	0.267878	0.00896831	0.00546614	0.000826997	0.551567	0.00769131	0.999635	0.000182531	0.00805247	1.84182	0.000170633
FBtr0079368	3.87133	2.2599	0.365338	0	5.04681	1.1972	0.111538	2.52022	5.11048	4.1382	2.84094	4.51125
FBtr0332328	8.20782	10.6741	12.2778	14.7691	7.9361	10.045	12.7414	10.8988	8.48256	8.35032	10.2156	7.81323
FBtr0079369	11.5878	11.8235	7.67947	8.54565	12.5083	14.613	12.954	10.1976	5.9054	9.68905	12.7237	13.0932
FBtr0079370	0	0	0.0748765	0.0731249	0	0	0	0	0	0.0730531	0	0
FBtr0079371	0.00206307	2.42489	4.17566	0	0.0137762	1.97371	4.29111	4.51934	0.01951	2.90129	0	9.70071
FBtr0332329	19.0118	16.0541	14.2674	17.9296	19.2685	16.5814	13.6353	15.003	16.6832	15.1695	15.9168	8.59859
FBtr0079372	6.6403	4.83549	4.06777	3.52774	5.609	6.03004	6.46668	6.27626	3.91504	4.40968	4.84143	6.31182
FBtr0079373	0.498683	0.426093	0.0253307	0	0.000229075	0.000992225	0.0098143	7.29319e-05	1.05644	0.0713471	0.215011	1.15229
FBtr0079374	2.09948	3.0625	2.80862	1.86115	2.01454	1.37226	2.71174	2.39107	1.16307	1.31591	1.10248	0.222787
FBtr0309813	0.0168306	0	0	0	0	0	0	0	0	0.017548	0	0
FBtr0300821	0.0445499	0	0	0	0	0	0	0	0	0.044601	0	0
FBtr0334841	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079379	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079380	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344141	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079384	235.084	217.998	197.442	228.028	228.072	176.48	244.089	216.429	211.195	240.045	217.778	214.389
FBtr0332370	0	0.050408	0	0	0	0	0	24.2353	0	0	0	0
FBtr0301972	0	0.472503	0.658231	0.35783	0.429243	1.54404	0.681357	1.0954	0.321649	0.475028	0	0.665249
FBtr0290295	0.769432	0.748302	0.624109	0.662537	0.775198	0.995853	0.494889	0.770125	1.03607	0.369858	0.289756	0.558224
FBtr0331216	0.429137	0.00744923	0.0222358	0.000924241	1.05866	1.26484	0.00904599	2.15919	1.18239	0.780213	1.51078	0.980038
FBtr0331217	0	0	0	0	0	0	0	0.243643	0	0	0.284711	0
FBtr0331218	2.19341	2.64881	2.71762	1.74055	2.09649	1.69847	2.57464	3.60292	1.85662	1.76278	1.58794	1.64084
FBtr0331219	0.0177482	0	0	0	0	0	0	0	0	0	0	0
FBtr0331220	5.48212	5.74169	5.50358	4.40025	5.56347	3.37996	6.42536	3.00635	3.45678	4.56662	3.47306	4.92814
FBtr0331221	0.000372536	0	0	0	0.00084953	0.000286697	0.00240928	0.00659378	0.000493594	0.587097	0.0215671	0.0214186
FBtr0331222	0.299863	0	0.0729996	0	0	0	0	0	0	0	0	0
FBtr0290242	0.0612483	0.0850213	0	0.0310137	0	0	0	0	0.0869521	0	0.155658	0.0887833
FBtr0079388	0.741182	0.771648	0.769345	0.281479	0.710989	0.287783	0.191435	0.504726	0.438429	0.281479	0.117934	0.71626
FBtr0079389	2.47742	2.20776	1.80962	3.34525	2.36393	2.09011	2.08552	2.04114	2.475	2.36955	3.67278	1.55174
FBtr0110978	43.9888	41.3422	40.028	49.3867	40.7824	46.9103	42.3496	41.381	41.1231	37.3751	44.8265	43.1126
FBtr0079402	0.0669246	0.0766064	0.23891	0.116726	0.164554	0	0	0.149336	0.146573	0.312297	0	0.518523
FBtr0079401	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0289952	0	0	0	0	0.0800441	0	0	0	0	0	0.0463892	0
FBtr0079405	22.2807	23.2293	19.4192	20.6834	16.815	26.9036	24.226	21.7677	19.2396	22.152	16.6947	27.1372
FBtr0113028	35.4623	30.7148	26.4415	28.2866	39.3775	23.953	32.316	36.4389	26.5512	25.8179	31.2891	33.3696
FBtr0300459	0.135316	0.125222	0.280934	0.13707	0.593375	0.560423	0.139831	0	0	0.685209	0	0.261626
FBtr0300460	0	0	0	0	0	0	0	0	0.318538	0	0	0
FBtr0333353	0	0.0446816	0.0250584	0.0733445	0.0264659	0	0	0	0.0456963	0	0	0.0233293
FBtr0079414	0.177253	0	0	0	0.316548	0	0	0	0	0	0	0.139062
FBtr0110799	0	4.02725	0	0	1.60845	2.19408	0	2.19273	0	1.49942	2.90565	1.52822
FBtr0330197	35.7005	32.796	35.3068	49.9653	34.7174	29.2906	36.7179	35.1926	40.3195	33.8238	42.1596	32.0443
FBtr0330198	38.9679	39.7701	43.8271	36.8759	44.6161	43.8902	35.5277	32.7497	41.4852	42.869	51.1556	52.3668
FBtr0330199	0.00594958	0.00774606	0.0165227	0.0304794	0.00626826	0.0172568	0.00390398	0.0104469	0.00654562	0.00450739	0.0570105	0.00340369
FBtr0079416	2.17477	2.22615	2.22695	3.8674	3.72255	3.37448	2.33902	5.65517	3.9619	3.60785	3.78485	3.64221
FBtr0079417	18.783	22.4878	20.4269	18.5134	21.4719	19.6768	20.1329	18.038	20.5379	18.0165	18.6589	20.9434
FBtr0079418	2.63271	2.30519	1.7027	2.27642	2.13137	2.72591	2.28056	2.46396	2.05086	2.01597	3.16528	2.03534
FBtr0302948	3.62328e-05	3.18743e-05	3.59031e-05	0.840367	4.1695e-05	3.50885e-05	3.65207e-05	3.37422e-05	3.49877e-05	0.280829	4.08651e-05	3.4523e-05
FBtr0079419	0	0.221783	0.00267876	0.687747	0.0358277	0.00268372	0.00347447	0.00246158	0.00266302	0.0483637	0	0.485316
FBtr0342654	0	0.236511	0.342019	0.00668195	0.257109	0.365861	0.805677	0.212112	0.648689	0.381564	0	0.00479323
FBtr0342655	0.612923	0.439939	0.369633	0.116951	0.275958	0.184319	0	0.970337	0.224641	0.282266	0.854303	0.333141
FBtr0079423	1.63768	1.16581	1.25532	2.04125	1.13248	1.64349	1.11929	1.53271	1.35921	0.944078	1.60079	1.19305
FBtr0079424	0.263894	0.203512	0.319575	0.222709	0.337525	0.455394	0.227198	0.119803	0.12488	0.48996	0.279445	0.467538
FBtr0079425	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0344736	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079426	16.7845	4.22571	0.00695522	0.0071311	7.55673	0.00521817	3.73461	2.99576	0.00699989	5.93538	5.82637	8.76864
FBtr0079427	5.64334	20.8041	23.9128	26.3876	15.6061	27.6921	17.585	21.2494	23.44	16.7037	18.0487	13.9664
FBtr0079428	0.562956	0	0.586815	0.573804	0.596676	0	0	0	0	0	0	0
FBtr0309323	0	0	0	0.0633657	0	0	0	0	0	0	0	0
FBtr0079429	4.80707	3.59081	2.36947	5.26785	2.96114	3.05761	3.06166	3.30393	5.38588	3.70629	3.50348	3.95298
FBtr0079430	1.98469	2.94352	2.10782	0.32489	0.728097	3.17108	3.22694	0.85403	1.12866	0.000498448	5.12968	0.78678
FBtr0345638	8.21888e-05	7.78458e-05	8.34049e-05	0.481218	0.521922	0.498936	8.58347e-05	6.00693e-05	0	0	9.99356e-05	4.45223e-05
FBtr0303251	0.0516205	0.0130084	0.00552157	5.29047	0.0110954	0.0153073	0.0156304	0.00905307	2.73029	0.00417293	0.0406734	0.00596326
FBtr0334800	4.27244	5.36765	5.06784	0.00967443	3.2158	2.58079	3.98266	5.93001	2.94317	4.57763	3.35308	3.08436
FBtr0303207	0.418593	0.713589	0.503103	0.557786	0.483057	0.364978	0.523506	0.5601	0.500431	0.446229	0.279953	0.53226
FBtr0079436	74.0614	71.0974	93.0728	98.4058	113.703	78.5065	98.6341	76.8969	82.0347	121.328	93.4966	90.9436
FBtr0079437	14.8136	23.0496	31.8904	38.2197	19.81	18.3207	19.5208	24.506	34.692	41.7535	27.1327	17.5205
FBtr0334835	16.5898	11.5699	12.3838	10.0286	3.65455	6.18208	10.5449	10.6641	10.9672	5.0776	11.8036	4.68984
FBtr0334836	593.486	475.81	411.827	359.517	470.766	455.042	636.712	521.279	397.638	413.752	418.228	508.266
FBtr0079438	0	0	0	0	0	0.0241792	0.0241262	0	0	0	0	0
FBtr0079439	0	0.555459	0	0.405467	0.219304	0.621452	0	0.181659	0	0	0	0
FBtr0079440	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0302587	3.81882	2.30743	2.66115	3.20174	3.9399	3.66909	4.07284	2.88893	5.95746	2.95099	2.94831	3.13918
FBtr0334838	30.6043	38.4903	34.0432	24.7327	24.337	44.5646	34.8477	30.8922	40.3685	29.0159	36.0951	46.4742
FBtr0345288	3.0307	1.37859	1.80724	2.04694	0.160782	1.99321	0.345224	1.97808	1.76333	0.861684	2.50468	1.11352
FBtr0079441	0	0	0	0	0	1.42508	0.00123547	0.000483573	0	0.000364731	0	0.383732
FBtr0332522	17.5068	16.3455	16.2308	14.2573	19.0788	17.1099	21.7891	19.0555	15.7334	17.2031	17.6912	21.4561
FBtr0079442	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079443	3.6472	4.42398	3.26318	3.22799	4.66983	3.63943	4.80853	3.86788	3.92097	3.90581	4.24382	4.58203
FBtr0308610	0.976588	0.980331	1.2588	1.19508	0.852791	0.399408	1.05552	0.803836	1.28147	1.00978	0.684141	0.695333
FBtr0332523	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079446	1.82245	0.0044387	0	0.329027	3.29761	0	0.452612	2.82105	0.112741	4.56751	0	4.93504
FBtr0079447	0	0	0	0.673586	0	0	0	0	0	0	0	0
FBtr0079448	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301152	2.75023	2.76823	1.53865	3.25491	1.50751	4.33271	1.47518	1.4801	1.64331	1.23794	2.57665	2.11614
FBtr0344858	152.431	132.814	120.712	174.793	113.723	119.72	138.866	134.347	139.74	118.887	168.195	133.325
FBtr0332530	7.93666	8.08164	6.63091	7.47963	3.00765	8.2272	7.14076	7.78892	6.87784	5.84823	12.8527	5.50416
FBtr0332531	0	0	0.406295	0	0	0.670232	0.668942	0	0	0	0	0.312517
FBtr0079449	0.0001368	0.000124866	0.000134535	0.000147332	0.00016522	0.000140438	0.000139399	0.000128382	0.000140304	0.000141174	0.0001647	0.000136641
FBtr0330720	0.172354	0.37235	0.0595416	0.465693	0.630196	0.53567	0.415686	0.626358	0.271952	0.291006	0.803548	0.666652
FBtr0079451	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301125	0	0	0	0	0	0	0	0	0	0.0634473	0	0
FBtr0079455	1.79306	1.54082	2.26002	0.648526	1.12328	3.05003	2.51407	3.25608	0.969734	1.94558	0.325496	1.11393
FBtr0079458	0.0735694	0	0.124535	0.249791	0.0784592	0.145202	0.0636883	0	0.105086	0.145254	0.115038	0
FBtr0079459	0.895958	1.19583	0.648937	1.30024	0.956378	0.545303	0.602766	0.602218	0.599932	0.385076	0.531061	0.61855
FBtr0079460	0.203832	0.0438523	0.291541	0	0.29024	0.0673364	0.0595517	0.1188	0	0	0.104393	0.111115
FBtr0079461	0.0778667	0.144399	0.065253	0	0.0829311	0.0767547	0	0.0677193	0.0548296	0	0	0.0622816
FBtr0079462	0	0.235305	0.0634979	0	0.0802622	0.222599	0.0649413	0.131152	0	0	0	0.363425
FBtr0079463	0.0393886	0	0	0	0	0.0407831	0	0	0	0	0	0
FBtr0079464	68.6462	71.5238	72.7303	74.8877	65.7721	54.7936	70.1833	80.8392	75.3568	85.0983	81.5901	65.8149
FBtr0346571	5.75038	5.23015	5.51117	6.24388	5.16343	5.84148	4.77169	5.63233	5.97139	4.55888	6.58835	5.14909
FBtr0079466	76.2512	119.628	87.7839	59.0749	78.1977	105.098	84.1685	100.208	74.497	95.2677	84.8209	105.37
FBtr0079467	14.7049	11.858	12.3188	20.3985	14.9288	16.4003	11.6749	10.9044	13.783	10.7738	18.4453	11.9714
FBtr0079468	1.41914	1.44391	1.46756	0.331946	0.601833	1.01563	1.46332	0.987855	1.13252	1.10188	0.552732	1.15918
FBtr0302588	0.69792	0.000136083	0.527837	1.2145	1.39465	0.87157	0.317891	1.02574	0.173668	0.744765	0.699847	0.744683
FBtr0079469	10.0195	8.20144	7.79285	8.26049	9.56107	9.02996	10.4973	8.81548	7.34591	7.51733	10.2573	7.88246
FBtr0079470	0.548714	0.000110459	0.000119705	0.000120878	0.501258	0.000116887	0.000123314	0.332217	0.000120062	0.257999	0.00014271	0.442044
FBtr0335485	0.000262457	0.494884	0.504613	0.541566	0.000281472	0.906137	0.552481	7.96686e-05	0.506116	0.0212299	0.67954	4.4166e-05
FBtr0079471	20.7846	15.7598	10.557	21.1388	24.342	16.6836	19.6405	11.7847	10.4093	14.5516	22.6919	19.4285
FBtr0079472	1.83041	2.22319	1.63764	2.45228	1.50495	1.55949	1.77281	1.97208	1.80451	1.7831	1.50213	1.49222
FBtr0335486	0	6.60609e-05	0.321052	0	6.29695e-05	0.000111848	5.51879e-05	0.00147994	4.59834e-05	0.147532	2.94703e-05	0.000255518
FBtr0079473	0	0.0488789	0.0749055	0.0394326	0.0307965	0.01141	0.0471032	0.0514124	0.0969202	0.0417235	0.0784659	0.0358073
FBtr0079474	8.85631	2.76095	5.61305	7.19464	11.8168	7.0307	8.85378	2.66011	5.76698	4.98691	12.3218	7.12856
FBtr0079475	0	0	0	0	0.00414249	0	0.00714937	0.0144882	0	0	0	0.00595412
FBtr0079476	0.33058	0	0	0	0.358237	0	0.334397	0.285727	0	0	0	0.313549
FBtr0079477	14.0129	17.1031	16.5016	16.7873	15.7956	12.1276	14.1527	20.1383	15.5544	17.1977	11.3688	11.9849
FBtr0079481	0	0	0	0	0	0	0	0	0	0	0.17592	0
FBtr0079486	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079487	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343401	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079488	4.18382	4.89869	4.72043	2.81855	5.22488	4.27543	5.09296	4.67413	4.51067	4.43968	3.62905	4.23651
FBtr0079489	23.6549	21.6661	20.5317	26.9735	20.1307	17.2711	21.1811	19.4617	24.4778	18.7825	27.689	16.0578
FBtr0301329	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0343415	0.091383	0.0859068	0.104483	0.15092	0.106581	0	0.109061	0.101064	0.0837447	0.178467	0.311512	0.0849129
FBtr0079492	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0301330	1.43222	2.52484	2.17429	0.376808	8.54879	0	5.50038	4.53115	0.316032	5.18306	0.144343	5.40674
FBtr0301331	5.75614	4.87055	4.69028	2.38863	4.45549	2.91367	4.44894	6.05472	2.97368	5.68268	1.70252	4.03683
FBtr0343423	20.1455	18.9988	19.6065	23.9683	16.7327	16.0477	16.937	16.4826	22.9437	16.4853	19.6923	15.3308
FBtr0343424	18.0717	20.3863	19.5384	17.5762	18.7292	13.2526	19.6911	21.1362	18.0494	18.8912	14.2123	15.8694
FBtr0079493	35.798	34.1569	29.1587	31.5764	34.2575	27.3338	36.3626	37.0473	31.7614	32.2854	31.0479	33.8692
FBtr0343403	4.01926	3.09089	3.1876	5.50439	3.69418	4.32938	1.55275	1.6363	2.1818	1.35085	5.27809	2.13812
FBtr0079496	46.0656	29.8816	22.9719	21.7236	39.1165	39.3204	45.7006	28.9353	26.3373	22.0951	35.6686	42.2177
FBtr0343405	4.19524	4.0436	4.82136	1.65793	1.22226	2.40695	2.72999	0.953011	0.578507	0.763829	0.41115	1.35586
FBtr0343406	2.66184	0.627414	0	0	1.01125	0.218249	0.580716	0	1.49738	0	0.229371	0.681761
FBtr0290272	64.6058	74.4444	48.9172	52.2247	41.7129	37.0961	97.5754	70.6723	37.8391	56.5279	55.2211	67.0063
FBtr0346499	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079499	4.50463	4.59085	4.26148	7.7957	4.2508	1.71214	35.5816	8.33542	1.99677	6.29431	5.50672	7.16343
FBtr0079500	1.8226	1.55175	1.28646	0.516821	1.03902	0.15097	5.95025	4.10406	1.58699	2.43644	0.648482	0.634075
FBtr0079503	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079504	0	0	0	0	0	0	0	0	0	0	0	0
FBtr0079505	3.20443	3.48991	3.36678	2.71086	3.40588	2.36693	4.46137	3.99182	2.81086	2.80981	3.74913	3.79539
FBtr0114496	0.000335131	0.000301774	0.000330201	0.000340162	0.000391141	0.00033166	0.000338119	0.000305988	0.000332315	0.000339751	0.000396257	0.000334921
FBtr0300709	21.8865	27.4491	38.7847	30.7125	21.9344	20.7099	21.9545	28.9206	42.6105	33.1639	33.2301	27.2294
FBtr0343407	0	0	0	0.184607	0.199993	0	0	0	0	0	0	0
FBtr0079507	26.5448	32.163	37.11	33.1515	25.8516	18.7123	26.1506	33.9854	33.6134	39.8189	32.1309	25.931
FBtr0302518	1.33199	1.41242	1.58423	1.34893	1.00393	1.06309	0.860075	1.73851	1.36571	1.26462	1.55153	1.1263
FBtr0302519	16.7934	17.5763	16.3643	22.7628	14.3402	14.4012	15.6089	17.3224	14.2722	13.5651	13.8995	12.3095
FBtr0343408	0.000202588	0.00017083	0.000209924	0.000286369	0.00020193	0.000193256	0.000204413	0.000183997	0.000181561	0.000189404	0.000461104	0.000182413
FBtr0079510	1.16333	2.22887	2.93515	2.15687	1.73599	3.34769	1.65613	2.6424	3.35492	1.54449	3.28045	1.81183
FBtr0079511	6.16292	6.47812	8.81202	4.93623	6.63683	5.06625	8.33833	10.46	7.7415	6.47827	9.10128	7.20779
FBtr0079513	9.78494	11.6142	11.3818	8.02089	13.9284	11.8716	11.1994	11.5586	9.10421	14.1918	8.48471	16.5168
FBtr0335487	13.8903	14.3593	17.8449	15.0312	14.8286	10.6085	11.5936	15.9287	19.8564	20.027	17.8781	14.8489
