#GOIgroup	motifID	motifSymbol	N	K	n	k	BG	pval	rank	qval	youngMedianExpression	enrichmentScore	youngExpr	oldExpr
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0032587	CG5953_SANGER_5	15016	9671	316	0	0.644046350559	NO_TEST	NO_TEST	NO_TEST	4.948905	3.93876604365	4.948905	11.2564
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0032741	Side_SANGER_5	15016	9959	316	0	0.663225892381	NO_TEST	NO_TEST	NO_TEST	4.497075	3.93876604365	4.497075	6.09094
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0261283_4	HLH106_SANGER_5_3	15016	6669	316	143	0.444126265317	0.3583604246888154	160	0.40539523042922243	52.8721	3.93876604365	52.8721	80.018
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0261283_3	HLH106_SANGER_5_2	15016	4655	316	82	0.310002663825	0.9727244507956719	NO_TEST	NO_TEST	52.8721	3.93876604365	52.8721	80.018
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0261283_2	HLH106_SANGER_5_1	15016	5361	316	107	0.357019179542	0.7349035826318158	NO_TEST	NO_TEST	52.8721	3.93876604365	52.8721	80.018
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0263108	BtbVII_SANGER_5	15016	7657	316	0	0.509922749068	NO_TEST	NO_TEST	NO_TEST	25.59195	3.93876604365	25.59195	27.70985
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0038787	CG4360_F1-3_SANGER_2.5	15016	10957	316	0	0.729688332445	NO_TEST	NO_TEST	NO_TEST	8.787295	3.93876604365	8.787295	10.79195
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0008649	dei_da_SANGER_5	15016	7555	316	0	0.503129994672	NO_TEST	NO_TEST	NO_TEST	4.546245	3.93876604365	4.546245	6.227545
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0024321	NK7.1_Cell	15016	7360	316	167	0.490143846564	0.07568584825586064	67	0.20178749589080983	19.79385	3.93876604365	19.79385	27.9616
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0002733	HLHmbeta_SANGER_10	15016	7670	316	0	0.510788492275	NO_TEST	NO_TEST	NO_TEST	5.017895	3.93876604365	5.017895	7.20712
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0039350	jigr1_SANGER_5	15016	12537	316	0	0.834909429941	NO_TEST	NO_TEST	NO_TEST	12.32145	3.93876604365	12.32145	14.9557
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_28	lola-PU_SOLEXA	15016	8278	316	0	0.551278636121	NO_TEST	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_29	lola-PW_SOLEXA	15016	10397	316	0	0.692394778903	NO_TEST	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0085.1	Su(H)	15016	7990	316	0	0.532099094299	NO_TEST	NO_TEST	NO_TEST	8.39558	3.93876604365	8.39558	9.615365
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000459_2	disco_SOLEXA_5	15016	6709	316	139	0.44679009057	0.5756797360160023	NO_TEST	NO_TEST	9.973195	3.93876604365	9.973195	9.89573
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0261283	HLH106_SANGER_10	15016	5361	316	107	0.357019179542	0.7349035826318158	NO_TEST	NO_TEST	52.8721	3.93876604365	52.8721	80.018
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_21	lola-PG_SOLEXA	15016	7952	316	0	0.529568460309	NO_TEST	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_22	lola-PJ_SOLEXA	15016	8464	316	0	0.563665423548	NO_TEST	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_23	lola-PK_SOLEXA	15016	4163	316	77	0.277237613213	0.9015023901265671	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_24	lola-PL_SOLEXA	15016	10711	316	0	0.713305807139	NO_TEST	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_25	lola-PO_SOLEXA	15016	11165	316	0	0.743540223761	NO_TEST	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_26	lola-PQ_SOLEXA	15016	10514	316	0	0.700186467768	NO_TEST	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_27	lola-PT_SOLEXA	15016	8560	316	0	0.570058604156	NO_TEST	NO_TEST	NO_TEST	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0255.1	z	15016	7637	316	0	0.508590836441	NO_TEST	NO_TEST	NO_TEST	4.777185	3.93876604365	4.777185	6.0301
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0002931	net_da_SANGER_10	15016	9375	316	0	0.624334043687	NO_TEST	NO_TEST	NO_TEST	6.09105	3.93876604365	6.09105	9.23929
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004198_2	Ct_SOLEXA	15016	7172	316	152	0.477623867874	0.42875358557702253	172	0.44899438900672817	30.9745	3.93876604365	30.9745	25.88405
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0243.1	sd	15016	6584	316	134	0.438465636654	0.6782411977414465	NO_TEST	NO_TEST	25.27735	3.93876604365	25.27735	30.8236
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0126.1	ovo	15016	4446	316	90	0.296084176878	0.6459353080365198	NO_TEST	NO_TEST	6.354845	3.93876604365	6.354845	7.14082
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0001168_2	h_SANGER_5	15016	9601	316	0	0.639384656367	NO_TEST	NO_TEST	NO_TEST	27.36745	3.93876604365	27.36745	54.3051
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0013263	Trl_FlyReg	15016	9030	316	0	0.601358550879	NO_TEST	NO_TEST	NO_TEST	28.13115	3.93876604365	28.13115	33.2023
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004914	Hnf4_SANGER_10	15016	6967	316	145	0.463971763452	0.5500562526000272	NO_TEST	NO_TEST	18.9037	3.93876604365	18.9037	23.1963
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0259750	ab_SANGER_10	15016	8839	316	0	0.588638785296	NO_TEST	NO_TEST	NO_TEST	13.3105	3.93876604365	13.3105	14.63445
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0029711	Usf_SANGER_5	15016	5734	316	131	0.381859350027	0.10289047966197265	86	0.21413163753494446	12.1234	3.93876604365	12.1234	12.05625
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0033010	Atf6_SANGER_5	15016	8351	316	0	0.556140117208	NO_TEST	NO_TEST	NO_TEST	92.07745	3.93876604365	92.07745	94.89215
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004859	Ci_SANGER_5	15016	10073	316	0	0.670817794353	NO_TEST	NO_TEST	NO_TEST	14.21735	3.93876604365	14.21735	16.29825
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0034946_3	CG3065_F1-5_SOLEXA_2.5	15016	11350	316	0	0.755860415557	NO_TEST	NO_TEST	NO_TEST	6.20443	3.93876604365	6.20443	8.688895
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0460.1	ttk	15016	6828	316	146	0.454714970698	0.3736255939393428	163	0.4123550762379332	36.04375	3.93876604365	36.04375	48.8902
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0039905_2	CG2052_SOLEXA_2.5	15016	11278	316	0	0.751065530101	NO_TEST	NO_TEST	NO_TEST	18.78805	3.93876604365	18.78805	17.2718
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003896_3	tup_SOLEXA_10	15016	6897	316	155	0.459310069259	0.11874530677669308	96	0.2238843804852234	7.910355	3.93876604365	7.910355	6.57883
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0034946_2	CG3065_F1-3_SOLEXA_2.5	15016	11414	316	0	0.760122535962	NO_TEST	NO_TEST	NO_TEST	6.20443	3.93876604365	6.20443	8.688895
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0026411_3	lim_SOLEXA_2	15016	7485	316	165	0.498468300479	0.18197916242365406	116	0.28395024481621883	17.2072	3.93876604365	17.2072	16.0699
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000567	Eip74EF_FlyReg	15016	8406	316	0	0.559802876931	NO_TEST	NO_TEST	NO_TEST	9.362435	3.93876604365	9.362435	8.72715
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0023076_2	gce_Clk_SANGER_5	15016	5994	316	146	0.399174214172	0.009393940827833623	19	0.0884845244892873	34.9492	3.93876604365	34.9492	29.3057
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0023489	Pph13_Cell	15016	5323	316	112	0.354488545551	0.47498672796789776	NO_TEST	NO_TEST	6.911895	3.93876604365	6.911895	11.6922
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000568	Eip75B_SANGER_5	15016	7566	316	0	0.503862546617	NO_TEST	NO_TEST	NO_TEST	31.13545	3.93876604365	31.13545	37.86565
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000546	EcR_SANGER_5	15016	5728	316	132	0.381459776239	0.08136720924600827	72	0.20454812324343746	20.7788	3.93876604365	20.7788	19.36085
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0019650	toy_FlyReg	15016	8579	316	0	0.571323921151	NO_TEST	NO_TEST	NO_TEST	68.4858	3.93876604365	68.4858	53.13085
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004618_3	gl_SOLEXA_5	15016	8917	316	0	0.593833244539	NO_TEST	NO_TEST	NO_TEST	13.2917	3.93876604365	13.2917	15.8408
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0040765	luna_SANGER_5	15016	10631	316	0	0.707978156633	NO_TEST	NO_TEST	NO_TEST	6.232	3.93876604365	6.232	8.730195
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0011648	Mad_FlyReg	15016	11215	316	0	0.746870005328	NO_TEST	NO_TEST	NO_TEST	11.6205	3.93876604365	11.6205	13.79265
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0446.1	fkh	15016	10804	316	0	0.719499200852	NO_TEST	NO_TEST	NO_TEST	5.90684	3.93876604365	5.90684	5.384955
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0086758	chinmo_SOLEXA	15016	9397	316	0	0.625799147576	NO_TEST	NO_TEST	NO_TEST	32.7212	3.93876604365	32.7212	27.15365
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA1460.1	pho	15016	10824	316	0	0.720831113479	NO_TEST	NO_TEST	NO_TEST	38.24535	3.93876604365	38.24535	36.19635
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0222.1	exd	15016	5686	316	134	0.378662759723	0.041667560982025544	50	0.14329300334199566	81.59975	3.93876604365	81.59975	80.81905
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004893_2	bowl_SOLEXA	15016	7992	316	0	0.532232285562	NO_TEST	NO_TEST	NO_TEST	6.165725	3.93876604365	6.165725	7.829745
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0001222	Hsf_FlyReg	15016	6312	316	138	0.420351624933	0.2563801452744878	132	0.35155156283850225	28.8194	3.93876604365	28.8194	33.4816
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003028_2	ovo_SANGER_5	15016	4399	316	94	0.292954182206	0.40191675511301805	168	0.43301745640152545	6.354845	3.93876604365	6.354845	7.14082
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003028_3	ovo_SOLEXA_5	15016	4246	316	94	0.282765050613	0.25633232177660664	131	0.35155156283850225	6.354845	3.93876604365	6.354845	7.14082
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0086910_2	l(3)neo38_SOLEXA_2.5	15016	5005	316	108	0.33331113479	0.3489421534384458	154	0.40346329085915483	32.86025	3.93876604365	32.86025	31.6962
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	cnc13_1	cnc13_1	15016	6555	316	140	0.436534363346	0.38400590425670456	167	0.4161980159907996	86.09565	3.93876604365	86.09565	132.16
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	cnc13_2	cnc13_2	15016	6734	316	147	0.448454981353	0.25376773109001	130	0.35155156283850225	86.09565	3.93876604365	86.09565	132.16
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	cnc13_3	cnc13_3	15016	7519	316	0	0.500732551945	NO_TEST	NO_TEST	NO_TEST	86.09565	3.93876604365	86.09565	132.16
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0017578_2	Max_Mnt_SANGER_5	15016	4691	316	107	0.312400106553	0.1409095983157012	101	0.24863984390587246	15.4343	3.93876604365	15.4343	15.05585
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA1702.1	Pdp1	15016	8754	316	0	0.582978156633	NO_TEST	NO_TEST	NO_TEST	306.832	3.93876604365	306.832	304.2665
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0259750_2	ab_SOLEXA_5	15016	9394	316	0	0.625599360682	NO_TEST	NO_TEST	NO_TEST	13.3105	3.93876604365	13.3105	14.63445
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0261239	Hr39_SANGER_5	15016	8110	316	0	0.540090570059	NO_TEST	NO_TEST	NO_TEST	15.8296	3.93876604365	15.8296	15.16545
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA1700.1	Clamp	15016	5908	316	124	0.393446989877	0.4904934293472913	NO_TEST	NO_TEST	14.12375	3.93876604365	14.12375	15.43745
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000439_3	Dfd_SOLEXA	15016	5363	316	111	0.357152370804	0.5620098647104367	NO_TEST	NO_TEST	9.779685	3.93876604365	9.779685	13.8827
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003499	sr_SANGER_5	15016	11858	316	0	0.789690996271	NO_TEST	NO_TEST	NO_TEST	5.823595	3.93876604365	5.823595	7.655095
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0038316	CG6276_SANGER_5	15016	8652	316	0	0.576185402238	NO_TEST	NO_TEST	NO_TEST	23.4522	3.93876604365	23.4522	23.317
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0033782	sug_SANGER_5	15016	7162	316	168	0.476957911561	0.021532329927971657	31	0.12105721384189477	13.7478	3.93876604365	13.7478	18.80225
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000448	Hr46_FlyReg	15016	8209	316	0	0.54668353756	NO_TEST	NO_TEST	NO_TEST	91.33915	3.93876604365	91.33915	55.012
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000964	tj_SANGER_5	15016	9936	316	0	0.661694192861	NO_TEST	NO_TEST	NO_TEST	6.112645	3.93876604365	6.112645	4.77823
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0023.1	dl(var.2)	15016	9333	316	0	0.621537027171	NO_TEST	NO_TEST	NO_TEST	11.8663	3.93876604365	11.8663	19.15465
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0035625_3	Blimp-1_SOLEXA	15016	11145	316	0	0.742208311135	NO_TEST	NO_TEST	NO_TEST	34.797	3.93876604365	34.797	34.4608
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003339	Scr_Cell	15016	4434	316	100	0.295285029302	0.1846569528994993	117	0.2856658844000801	5.629155	3.93876604365	5.629155	6.440655
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005694_3	Aef1_SOLEXA	15016	8144	316	0	0.542354821524	NO_TEST	NO_TEST	NO_TEST	22.79545	3.93876604365	22.79545	25.63175
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005694_2	Aef1_SANGER_5	15016	7290	316	154	0.485482152371	0.4505711204531997	178	0.4568307500074371	22.79545	3.93876604365	22.79545	25.63175
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004880	scrt_SANGER_2.5	15016	9983	316	0	0.664824187533	NO_TEST	NO_TEST	NO_TEST	67.9172	3.93876604365	67.9172	57.5701
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0015.1	Cf2	15016	10588	316	0	0.705114544486	NO_TEST	NO_TEST	NO_TEST	39.8729	3.93876604365	39.8729	46.89555
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005561	sv_SOLEXA_5	15016	6415	316	151	0.42721097496	0.029313830596001164	42	0.12105721384189477	15.84955	3.93876604365	15.84955	12.62825
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0458.1	slp1	15016	10789	316	0	0.718500266383	NO_TEST	NO_TEST	NO_TEST	5.896225	3.93876604365	5.896225	7.419555
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005694	Aef1_FlyReg	15016	9273	316	0	0.617541289291	NO_TEST	NO_TEST	NO_TEST	22.79545	3.93876604365	22.79545	25.63175
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0001168	h_NAR	15016	8470	316	0	0.564064997336	NO_TEST	NO_TEST	NO_TEST	27.36745	3.93876604365	27.36745	54.3051
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004567	slp2_SANGER_5	15016	7947	316	0	0.529235482152	NO_TEST	NO_TEST	NO_TEST	8.535015	3.93876604365	8.535015	10.3807
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004914_2	Hnf4_SANGER_5	15016	5938	316	143	0.395444858817	0.01602130228665303	29	0.09999502461669649	18.9037	3.93876604365	18.9037	23.1963
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004618	gl_FlyReg	15016	8232	316	0	0.54821523708	NO_TEST	NO_TEST	NO_TEST	13.2917	3.93876604365	13.2917	15.8408
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0001994	crp_SANGER_10	15016	10032	316	0	0.668087373468	NO_TEST	NO_TEST	NO_TEST	34.0297	3.93876604365	34.0297	37.4117
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003499_2	sr_SOLEXA_5	15016	12122	316	0	0.807272242941	NO_TEST	NO_TEST	NO_TEST	5.823595	3.93876604365	5.823595	7.655095
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0029957	CG12155_SANGER_5	15016	7223	316	171	0.481020245072	0.01327068297876292	24	0.09712607895187958	4.041125	3.93876604365	4.041125	5.31664
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0004652_2	fru_SOLEXA_5	15016	6392	316	129	0.42567927544	0.7172546308547639	NO_TEST	NO_TEST	34.11125	3.93876604365	34.11125	21.6593
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0035625_2	Blimp-1_SANGER_5	15016	10870	316	0	0.72389451252	NO_TEST	NO_TEST	NO_TEST	34.797	3.93876604365	34.797	34.4608
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000286_5	Cf2-PB_SOLEXA	15016	9522	316	0	0.634123601492	NO_TEST	NO_TEST	NO_TEST	39.8729	3.93876604365	39.8729	46.89555
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000286_4	Cf2-PA_SOLEXA	15016	7217	316	165	0.480620671284	0.06058051285661105	60	0.18208114850969576	39.8729	3.93876604365	39.8729	46.89555
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000286_3	Cf2-PA_SANGER_2.5	15016	7739	316	0	0.515383590836	NO_TEST	NO_TEST	NO_TEST	39.8729	3.93876604365	39.8729	46.89555
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000286_2	Cf2-PB_SANGER_5	15016	8093	316	0	0.538958444326	NO_TEST	NO_TEST	NO_TEST	39.8729	3.93876604365	39.8729	46.89555
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0035407_2	CG14962_SOLEXA_5	15016	8563	316	0	0.57025839105	NO_TEST	NO_TEST	NO_TEST	13.37265	3.93876604365	13.37265	14.5415
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0001291	kay_Jra_SANGER_5	15016	5789	316	117	0.38552210975	0.6921433382312019	NO_TEST	NO_TEST	23.15165	3.93876604365	23.15165	33.79335
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0028996_2	onecut_SOLEXA	15016	3741	316	87	0.249134256793	0.12502300718669063	97	0.22962800857776458	87.2381	3.93876604365	87.2381	70.04565
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0023094	Clk_cyc_SANGER_5	15016	4284	316	102	0.285295684603	0.06136436496735603	61	0.18208114850969576	7.74283	3.93876604365	7.74283	9.497975
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000659	fkh_NAR	15016	10804	316	0	0.719499200852	NO_TEST	NO_TEST	NO_TEST	5.90684	3.93876604365	5.90684	5.384955
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA1457.1	grh	15016	8393	316	0	0.558937133724	NO_TEST	NO_TEST	NO_TEST	24.6288	3.93876604365	24.6288	30.0962
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0011.1	br(var.2)	15016	5624	316	125	0.374533830581	0.2001907201883963	121	0.29945884590165067	14.4025	3.93876604365	14.4025	10.54955
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0005630_30	lola-PY_SOLEXA	15016	7353	316	166	0.489677677144	0.09049471344459598	78	0.20637952153417227	214.2865	3.93876604365	214.2865	240.502
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA0013.1	br(var.4)	15016	9716	316	0	0.647043153969	NO_TEST	NO_TEST	NO_TEST	14.4025	3.93876604365	14.4025	10.54955
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0029822	CG12236_SANGER_10	15016	6554	316	139	0.436467767714	0.42743704657303955	171	0.44899438900672817	8.972035	3.93876604365	8.972035	8.299395
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0000413_20	da_SANGER_10	15016	10400	316	0	0.692594565796	NO_TEST	NO_TEST	NO_TEST	13.0077	3.93876604365	13.0077	15.4935
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	MA1458.1	Hsf	15016	6855	316	145	0.456513052744	0.4430374333509726	176	0.45562372407117074	28.8194	3.93876604365	28.8194	33.4816
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003507	srp_FlyReg	15016	6202	316	144	0.413026105487	0.05366585703572897	58	0.1674744848873611	7.474715	3.93876604365	7.474715	10.5374
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003053	peb-F1-3_SANGER_2.5	15016	7587	316	0	0.505261054875	NO_TEST	NO_TEST	NO_TEST	5.843685	3.93876604365	5.843685	5.76079
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003118	pnt_SANGER_5	15016	7811	316	0	0.520178476292	NO_TEST	NO_TEST	NO_TEST	12.2332	3.93876604365	12.2332	16.8149
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0020309_2	crol-F7-16_SOLEXA	15016	6362	316	144	0.4236814065	0.11116645718325227	93	0.21635622312009312	43.8253	3.93876604365	43.8253	57.46235
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0003460_2	So_SOLEXA	15016	3389	316	81	0.225692594566	0.08459930021986056	74	0.2045871721472133	4.29682	3.93876604365	4.29682	5.71567
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0002723_2	Met_SANGER_5	15016	4691	316	107	0.312400106553	0.1409095983157012	102	0.24863984390587246	10.42725	3.93876604365	10.42725	10.5019
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0039509	Mio_bigmax_SANGER_5	15016	3589	316	82	0.239011720831	0.1758941155341607	112	0.2835271780183508	12.1164	3.93876604365	12.1164	14.67335
DAVID_LLCs_transcriptGroups0.05_Cluster1_Membrane_maxBG0.5	FBgn0038197	foxo_SANGER_10	15016	8966	316	0	0.597096430474	NO_TEST	NO_TEST	NO_TEST	21.28225	3.93876604365	21.28225	27.894
